time,policy_name,state,carbon_similarity,cluster,tsne_x,tsne_y
201307,河南省人民政府办公厅关于印发河南省2013年度主要污染物总量减排计划实施方案的通知,河南,0.5307186245918274,2,21.31657,38.242813
根据《河南省人,河南省人民政府办公厅关于转发河南省金融生态环境建设评价办法的通知,河南,0.502745509147644,5,-24.422625,-35.769753
201305,河南省人民政府办公厅关于表彰2012年河南省公共机构节能工作先进单位和先进个人的通报,河南,0.5196335911750793,5,26.408356,39.423473
201307,河南省人民政府办公厅关于转发河南省绿色建筑行动实施方案的通知,河南,0.6032059788703918,1,-9.986373,2.386415
201305,河南省人民政府办公厅关于印发2013年节能减排工作安排的通知,河南,0.6325215697288513,3,23.714275,38.207214
201302,河南省人民政府办公厅关于印发河南省金属非金属矿山整顿关闭工作方案(2012—2015年)的通知,河南,0.504877507686615,6,48.44771,7.484325
201211,河南省人民政府办公厅关于印发河南省“十二五”控制温室气体排放工作实施方案重点工作部门分工的通知,河南,0.5379012227058411,4,22.170107,36.403133
201211,河南省人民政府办公厅关于印发河南省强化能源保障专项工作方案的通知,河南,0.615541934967041,6,26.780373,32.426765
201209,河南省人民政府办公厅关于印发河南省2012年度主要污染物总量减排计划实施方案的通知,河南,0.5278995037078857,2,21.438309,38.635525
201208,河南省人民政府办公厅关于印发2012年河南省节能减排工作安排的通知,河南,0.6226577162742615,3,24.335716,38.285645
201207,河南省人民政府办公厅关于明确全省经济运行电视电话会议工作任务责任单位的通知,河南,0.5553739666938782,4,19.320116,28.438684
201204,河南省人民政府办公厅关于印发河南省“十二五”节能减排综合性工作方案部门分工的通知,河南,0.5814380645751953,3,24.470697,36.0954
201205,河南省人民政府办公厅关于转发2012年河南省企业技术改造提升工程实施方案的通知,河南,0.5024914741516113,5,23.282162,27.853195
201203,河南省人民政府办公厅关于印发河南省“十二五”能源发展规划的通知,河南,0.6028522253036499,4,27.25829,32.925858
201202,河南省人民政府办公厅关于转发河南省2012年重点工业产业年度行动计划的通知,河南,0.5268099904060364,4,21.947323,29.606462
201202,河南省人民政府办公厅关于印发2012年河南省推进重点工程建设促进经济结构调整行动方案的通知,河南,0.5590585470199585,4,21.444109,28.658047
根据《河南省人,河南省人民政府办公厅关于印发河南省主要污染物排放总量预算管理办法(试行)的通知,河南,0.5153570175170898,2,20.179314,39.372547
201110,河南省人民政府办公厅关于转发河南省环境容量状况研究报告的通知,河南,0.5178084969520569,2,19.342558,37.523026
201106,河南省人民政府办公厅关于转发2011年河南省电力迎峰度夏方案的通知,河南,0.5522494912147522,5,31.052647,13.40984
201103,河南省人民政府办公厅关于转发加快自主创新促进产业产品结构调整工作方案的通知,河南,0.5401778221130371,4,22.190702,28.698639
根据《河南省人,河南省人民政府办公厅转发省发展改革委等部门关于加快推行合同能源管理促进节能服务产业发展实施意见的通知,河南,0.542800784111023,3,-9.749593,29.675882
201103,河南省人民政府办公厅关于做好2010年全省污染源普查动态更新调查工作的通知,河南,0.5427151918411255,2,19.544006,38.28756
201102,河南省人民政府办公厅关于转发河南省金融生态环境建设评价办法(试行)的通知（废止）,河南,0.5013486742973328,5,-24.434803,-35.75423
根据《河南省人,河南省人民政府办公厅关于转发省环保厅2010年河南省主要污染物总量减排监测体系建设和运行工作计划的通知,河南,0.5397292375564575,2,19.839186,38.938507
根据《河南省人,河南省人民政府办公厅关于2009年度各省辖市节能目标责任考评结果的通报,河南,0.5385313630104065,3,26.430857,38.62339
根据《河南省人,河南省人民政府办公厅关于转发省发展改革委等部门河南省2010年节能目标预警调控方案的通知,河南,0.5805126428604126,3,25.602179,37.657303
根据《河南省人,河南省人民政府办公厅转发省发展改革委等部门关于进一步做好平顶山市煤炭洗选行业专项整治工作意见的通知,河南,0.5245919227600098,5,47.319786,9.108872
201006,河南省人民政府办公厅关于转发省发展改革委等部门支持煤炭企业兼并重组政策的通知,河南,0.5017659068107605,6,45.513157,8.093069
201005,河南省人民政府办公厅关于印发河南省2010年度主要污染物总量减排计划实施方案的通知,河南,0.548434317111969,2,21.868862,38.224445
根据《河南省人,河南省人民政府办公厅关于进一步推进矿产资源开发整合工作的意见,河南,0.5479594469070435,6,49.316826,-8.056981
200907,河南省人民政府办公厅关于印发河南省能源规划建设局主要职责内设机构和人员编制规定的通知,河南,0.5905340909957886,5,28.944155,34.403957
200906,河南省人民政府办公厅关于印发河南省2009年度主要污染物总量减排计划实施方案的通知,河南,0.5241222381591797,2,20.757439,38.41415
200905,河南省人民政府办公厅关于转发省住房城乡建设厅等部门全省污水垃圾处理设施运营管理年活动方案的通知,河南,0.50300532579422,2,-28.958267,-5.90413
根据《河南省人,河南省人民政府办公厅关于加强全省煤矿复工复产工作的通知,河南,0.5162046551704407,6,47.82011,7.0008116
200810,河南省人民政府办公厅关于转发省环保局河南省2008年度主要污染物总量减排计划的通知,河南,0.5419778227806091,2,21.5826,39.382126
根据《河南省人,河南省人民政府办公厅关于加强环境自动监控系统建设管理工作的意见,河南,0.5176960825920105,2,18.618176,39.38818
200806,河南省人民政府办公厅关于新建电站项目脱硫设施建设和运行情况的通报,河南,0.543901801109314,5,17.04496,33.633675
200806,河南省人民政府办公厅关于淘汰落后产能检查情况的通报,河南,0.5198585391044617,5,27.298468,26.90988
200802,河南省人民政府办公厅关于印发河南省节能减排工作目标分解表的通知,河南,0.571560263633728,3,24.626148,39.471615
200712,河南省人民政府办公厅关于保障成品油供应稳定市场物价的通知（废止）,河南,0.5101656913757324,5,40.664326,11.247352
200709,河南省人民政府办公厅关于明确省政府第十七次全体会议强调的2007年下半年重点工作责任单位的通知,河南,0.5788300633430481,4,19.216814,29.272772
根据《河南省人,河南省人民政府办公厅关于加强我省金融生态环境建设的意见,河南,0.5297939777374268,4,-24.14659,-35.948162
根据《河南省人,河南省人民政府办公厅转发省发展改革委关于加快水泥工业结构调整指导意见的通知,河南,0.5242365598678589,4,25.523624,24.75001
根据《河南省人,河南省人民政府办公厅关于印发河南省农村小康环保行动计划的通知,河南,0.5153598785400391,2,18.099577,38.1323
根据《河南省人,河南省人民政府办公厅转发省发展改革委关于完善差别电价政策实施意见的通知,河南,0.5892468690872192,5,30.220757,19.449978
200703,河南省人民政府办公厅转发省发展改革委十一五期间各省辖市单位生产总值能源消耗降低指标计划的通知,河南,0.5930352210998535,5,25.407167,37.354427
根据《河南省人,河南省人民政府办公厅关于加快我省燃煤火电厂烟气脱硫工作的通知,河南,0.5262767672538757,2,17.058842,33.82895
根据《河南省人,河南省人民政府办公厅关于贯彻国办发〔2006〕37号文件做好调整住房供应结构稳定住房价格工作的意见,河南,0.5068012475967407,5,8.817671,-47.844807
根据《河南省人,河南省人民政府办公厅关于贯彻国办发〔2006〕37号文件做好调整住房供应结构稳定住房价格工作的通知,河南,0.5308761596679688,5,8.784064,-47.882145
根据《河南省人,河南省人民政府办公厅转发省国土资源厅发展改革委关于优化配置铝土矿资源若干意见的通知,河南,0.5105075836181641,5,49.07153,-8.068781
200607,河南省人民政府办公厅关于全省重点流域区域环境综合整治工作督查情况的通报,河南,0.5085413455963135,2,18.019411,37.044106
根据《河南省人,河南省人民政府办公厅关于进一步加快全省电网建设的意见,河南,0.5519516468048096,5,25.370436,11.967908
根据《河南省人,河南省人民政府办公厅关于进一步推进墙体材料革新和推广节能建筑的通知,河南,0.5176771879196167,1,-10.215938,2.0618842
根据《河南省人,河南省人民政府办公厅关于进一步加强我省小火电机组关停工作的通知,河南,0.5571186542510986,5,28.325983,26.411983
202506,青海省人民政府办公厅关于印发财政金融联动促进经济高质量发展若干措施的通知,青海,0.5072775483131409,4,-13.537715,-37.310406
202303,青海省人民政府办公厅关于印发“青信融”平台提质增效专项行动方案的通知,青海,0.5169437527656555,4,-13.5683775,-37.30871
202210,青海省人民政府办公厅关于鼓励和支持社会资本参与生态保护修复的实施意见,青海,0.5694780945777893,2,-59.549133,2.2211626
202201,青海省人民政府办公厅关于科学绿化的实施意见,青海,0.5051041841506958,2,-55.97916,-0.593082
202112,青海省人民政府办公厅关于印发青海省“十四五”循环经济发展行动方案的通知,青海,0.5478231310844421,4,-21.57313,-3.7832434
202108,青海省人民政府办公厅关于印发加强青海省草原保护修复若干措施的通知,青海,0.5152326822280884,2,-61.031384,0.016758675
201901,青海省人民政府办公厅印发青海省关于促进天然气协调稳定发展实施方案的通知,青海,0.5690294504165649,5,29.320356,-5.0140524
201802,青海省人民政府办公厅关于促进建筑业持续健康发展的实施意见,青海,0.5012182593345642,1,-12.288528,-2.9981866
201709,【废止（失效）】青海省人民政府办公厅转发省经济和信息化委关于进一步加强企业技术改造指导意见的通知,青海,0.504115641117096,4,2.9973803,-13.041793
201709,【废止（失效）】青海省人民政府办公厅关于印发青海省固定资产投资项目节能审查实施办法的通知,青海,0.5451684594154358,3,-5.1849084,34.709206
201709,青海省人民政府办公厅转发省发展改革委等部门关于青海省耕地草原河湖休养生息实施方案的通知,青海,0.5181441903114319,2,-60.770123,-0.8260222
201709,【废止（失效）】青海省人民政府办公厅关于青海省创新管理优化服务培育壮大经济发展新动能加快新旧动能接续转换的实施意见,青海,0.5017968416213989,4,2.7020218,-13.289325
201402,青海省人民政府办公厅关于印发《青海省主要污染物排污权有偿使用和交易管理办法(试行)》的通知,青海,0.5226613879203796,5,-38.861042,16.317007
201401,青海省人民政府办公厅印发青海省贯彻落实国务院办公厅关于进一步加强煤矿安全生产工作的意见实 施 办 法 的 通 知,青海,0.5097355842590332,6,51.685463,2.223109
201203,青海省人民政府办公厅转发省住房和城乡建设厅关于保障性安居工程建设项目推广应用新型节能抗震建筑结构体系和可再生能源建筑利用技术实施意见的通知,青海,0.5084009766578674,1,-14.376915,1.8256074
200511,【废止（失效）】青海省人民政府办公厅转发省建设厅等部门关于改善住房供应结构促进房地产业健康发展意见的通知,青海,0.504845380783081,5,9.455537,-45.038475
202408,山西省人民政府办公厅关于印发山西省加快推动建筑领域节能降碳工作实施方案的通知,山西,0.5379037261009216,1,-14.593287,6.325006
202406,山西省人民政府办公厅关于调整《山西省煤炭洗选行业建设项目管理暂行办法》部分事项的通知,山西,0.526410698890686,5,9.966104,30.154827
202208,山西省人民政府办公厅关于全面推动地热能产业高质量发展的指导意见,山西,0.5306512117385864,5,9.249303,26.832655
202206,山西省人民政府办公厅关于推动焦化行业高质量发展的意见,山西,0.5410255193710327,5,9.22422,28.194365
202205,山西省人民政府办公厅关于印发山西省煤电项目“上大压小”实施方案的通知,山西,0.5668452382087708,5,10.367046,28.77129
201908,山西省人民政府办公厅关于印发山西省焦化行业压减过剩产能打好污染防治攻坚战行动方案的通知,山西,0.5325979590415955,5,8.9554615,28.475023
201908,山西省人民政府办公厅关于推进全省煤炭洗选行业产业升级实现规范发展的意见,山西,0.5286574363708496,5,9.666095,28.94277
201903,山西省人民政府办公厅关于促进天然气(煤层气)协调稳定发展的实施意见,山西,0.5466217398643494,5,29.18549,-4.9130106
201711,山西省人民政府办公厅关于加强环境保护促进开发区绿色发展的实施意见,山西,0.551845133304596,2,-41.097557,5.1134
201709,山西省人民政府办公厅关于转发山西能监办山西省电力辅助服务市场化建设试点方案的通知,山西,0.5169931650161743,5,28.672832,15.937436
201704,山西省人民政府办公厅关于进一步控制燃煤污染改善空气质量的通知,山西,0.5377869009971619,2,7.476694,29.186552
201511,山西省人民政府办公厅关于加快推进电动汽车产业发展和推广应用的实施意见,山西,0.507220447063446,0,12.90008,16.50224
201511,山西省人民政府办公厅关于加强节能标准化工作的实施意见,山西,0.5413931012153625,3,-7.4552546,32.062435
201510,山西省人民政府办公厅关于印发山西省进一步推进排污权有偿使用和交易试点工作方案的通知,山西,0.5307851433753967,5,-37.604614,15.359941
201505,山西省人民政府办公厅关于低热值煤发电项目环评审批的实施意见,山西,0.5278351306915283,2,9.780492,30.30389
201410,山西省人民政府办公厅关于印发山西省加快推进新能源汽车产业发展和推广应用若干政策措施的通知,山西,0.5128637552261353,0,12.894425,16.543638
200710,山西省人民政府办公厅关于加快煤矿瓦斯综合治理和利用的实施意见,山西,0.5073004364967346,6,52.17043,5.71949
202407,福建省人民政府办公厅关于进一步加强矿产资源管理 促进矿业高质量发展的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5045578479766846,5,51.529263,-11.536487
202305,福建省人民政府办公厅关于加快推进建筑垃圾资源化利用的指导意见_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5081473588943481,1,-25.349579,-5.2224054
202208,福建省人民政府办公厅关于印发福建省推进绿色经济发展行动计划（2022—2025年）的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.6061542630195618,4,-9.922747,10.338578
202205,福建省人民政府办公厅关于印发福建省“十四五”能源发展专项规划的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.548711895942688,5,-0.80313706,12.108106
202108,福建省人民政府办公厅关于印发福建省水电站清理整治行动方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.531721293926239,5,-31.420252,9.394435
202104,福建省人民政府办公厅关于成立九龙江流域山水林田湖草沙一体化保护与修复工作领导小组的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5213401317596436,5,-66.636314,4.088784
202010,福建省人民政府办公厅关于印发三明市、南平市省级绿色金融改革试验区工作方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5817354917526245,4,-21.972769,-40.81247
201808,福建省人民政府办公厅关于放开城市新建住宅供电工程建设收费标准的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5018376111984253,5,28.423323,17.390057
201803,福建省人民政府办公厅关于印发福建省综合性生态保护补偿试行方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5040111541748047,2,-55.341885,3.993373
201712,福建省人民政府办公厅转发省发改委省住建厅关于福建省生活垃圾分类制度实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5165367126464844,5,-26.639688,-4.732943
201712,福建省人民政府办公厅关于印发福建省湿地保护修复制度实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5580272674560547,2,-65.04721,4.26192
201711,福建省人民政府办公厅关于建立福建省湿地保护工作联席会议制度的会议制度_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5026508569717407,5,-65.99948,4.2035894
201711,福建省人民政府办公厅转发省金融办等部门关于进一步深化林业金融服务指导意见的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.586226224899292,5,-19.717836,-40.815712
201709,福建省人民政府办公厅关于加快全省新能源汽车推广应用促进产业发展的实施意见_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5229838490486145,0,8.6973505,16.401127
201709,福建省人民政府办公厅关于印发九龙江—厦门湾污染物排海总量控制试点工作方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5199447870254517,2,-32.018913,9.927969
201706,福建省人民政府办公厅关于创新管理优化服务培育壮大经济发展新动能加快新旧动能接续转换的实施意见_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5008267164230347,4,1.8445247,-14.741833
201706,福建省人民政府办公厅转发省农信联社关于福建农信普惠金融发展行动计划（2017-2020年）的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5234048962593079,4,-16.407686,-39.273026
201705,福建省人民政府办公厅关于印发福建省林业碳汇交易试点方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.6053810715675354,5,-45.55432,-0.29354426
201704,福建省人民政府办公厅关于强化福建省农村金融服务十条措施的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5270740985870361,4,-17.103622,-40.50189
201703,福建省人民政府办公厅关于印发福建省“十三五”水资源消耗总量和强度双控行动实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5204756855964661,5,-23.69857,5.2664676
,福建省人民政府办公厅关于印发2017年投资工程包实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.508783221244812,5,8.2174,15.95824
201612,福建省人民政府办公厅关于建立健全产业分析推进工作机制的意见_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5011700987815857,4,3.5370953,-10.272803
201612,福建省人民政府办公厅转发国家发展改革委国家能源局关于同意福建省开展售电侧改革试点复函的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5609390139579773,5,28.318958,16.702625
201611,福建人民政府办公厅关于福建省培育发展环境治理和生态保护市场主体的实施意见_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5376263856887817,2,-44.895466,1.4831336
201610,福建省人民政府办公厅关于印发福建省“十三五”能源发展专项规划的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.6309571862220764,4,0.11437556,12.209131
201608,福建省人民政府办公厅关于认真贯彻落实我省供给侧结构性改革有关工作部署的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5526728630065918,4,2.5442166,-15.661354
201607,福建省人民政府办公厅关于印发煤炭行业化解过剩产能实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5833452939987183,6,46.892704,0.93227863
201607,福建省人民政府办公厅关于印发钢铁行业化解过剩产能实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5358807444572449,4,21.424946,-7.3404717
201607,福建省人民政府办公厅关于印发福建省灾毁耕地复垦实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5076042413711548,5,-57.054676,13.715319
201607,福建省人民政府办公厅关于印发电网灾后恢复重建实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.504249095916748,5,26.91965,7.3632855
201605,福建省人民政府办公厅关于印发福建省新一轮农网改造升级工程2016-2018年实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5190874338150024,5,24.014612,14.494382
201605,福建省人民政府办公厅关于推进公共建筑和城市公共照明节能改造七条措施的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5337021350860596,3,-12.684341,8.156262
201604,福建省人民政府办公厅关于印发福建省“十三五”金融业发展专项规划的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5155032277107239,4,-15.931642,-38.204865
201604,福建省人民政府办公厅关于印发福建省“十三五”林业发展专项规划的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5147339701652527,2,-47.47933,1.8655024
201604,福建省人民政府办公厅关于印发福建省“十三五”生态省建设专项规划的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5231432914733887,2,-46.77396,1.3485156
201604,福建省人民政府办公厅关于印发福建省“十三五”工业转型升级专项规划的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5206727385520935,4,5.064638,-9.439966
,福建省人民政府办公厅关于切实抓好2016年植树造林和森林经营工作的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.514876127243042,5,-50.279587,0.4826334
,福建省人民政府办公厅关于“中国福建”政府门户网站2016年上半年“在线访谈”栏目活动安排的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5170947909355164,5,-2.8550441,-16.234024
,福建省人民政府办公厅关于2014年度主要污染物减排工作的意见_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5671613216400146,2,-29.56685,26.142519
,福建省人民政府办公厅关于促进煤炭行业平稳运行的实施意见_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5876525640487671,6,48.07016,0.62875515
,福建省人民政府办公厅贯彻落实国务院办公厅关于进一步加强煤矿安全生产工作的实施意见_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.531691312789917,6,49.13667,-0.23156497
,福建省人民政府办公厅关于转发福建省绿色建筑行动实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5959002375602722,5,-13.25624,5.6655893
201107,福建省人民政府办公厅转发国家减灾委员会关于加强城乡社区综合减灾工作指导意见的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.507717490196228,5,-56.57518,14.549568
201106,福建省人民政府办公厅关于进一步促进小额贷款公司发展的意见_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5188997983932495,5,-16.1707,-39.841908
201106,福建省人民政府办公厅关于加强水电站运行管理的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5524176359176636,5,22.381002,8.318748
201105,福建省人民政府办公厅关于进一步做好重点项目建设融资工作的指导意见_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5099717974662781,4,-15.733184,-37.839756
201101,福建省人民政府办公厅转发省交通运输厅等部门关于扩大福建省大宗散装货物进出口意见的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5010215044021606,5,7.53048,-21.654446
201101,福建省人民政府办公厅关于开展国土资源工作政府目标责任考核的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5119232535362244,5,47.794456,-13.2134695
201011,福建省人民政府办公厅转发省住房和城乡建设厅 省农办关于加快城乡绿化建设实施方案的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5163025259971619,5,-49.006283,-0.742309
,福建省人民政府办公厅转发省交通运输厅关于优先发展城市公共交通实施意见的通知_ 省政府办公厅文件_ 福建省人民政府门户网站,福建,0.5166306495666504,5,7.772484,16.76488
202507,江西省人民政府办公厅关于印发《江西省绿色矿山管理办法》的通知,江西,0.5156100392341614,5,51.187214,-13.16587
202303,江西省人民政府办公厅关于印发全省深入整治规范矿产资源保护开发利用专项行动实施方案的通知,江西,0.5124301910400391,2,51.586594,-11.691372
202208,江西省人民政府办公厅关于鼓励和支持社会资本参与生态保护修复的实施意见,江西,0.5994800329208374,2,-59.10272,2.49662
202208,江西省人民政府办公厅关于进一步加强生物多样性保护的实施意见,江西,0.5044264197349548,2,-61.697926,7.371712
202208,江西省人民政府办公厅关于印发贯彻落实推进多式联运发展优化调整运输结构工作实施方案（2021-2025年）的通知,江西,0.5463192462921143,5,-6.635507,-9.486665
202207,江西省人民政府办公厅关于深化生态保护补偿制度改革的实施意见,江西,0.5015825033187866,2,-56.153687,4.491689
202204,江西省人民政府办公厅关于支持江西省电力高质量发展的若干意见,江西,0.5871335864067078,5,20.950602,16.199604
202111,江西省人民政府办公厅关于严格高耗能高排放项目准入管理的实施意见,江西,0.586182177066803,5,0.20283252,33.450542
202109,江西省人民政府办公厅关于科学绿化的实施意见,江西,0.511501133441925,2,-55.341557,-0.22038494
201804,江西省人民政府办公厅关于印发江西省推进环境污染第三方治理工作实施细则的通知,江西,0.508802056312561,2,-37.397522,12.1690855
201711,江西省人民政府办公厅关于促进建筑业持续健康发展的实施意见,江西,0.5081184506416321,1,-12.810381,-2.3434901
201506,江西省人民政府办公厅关于大力推进两化深度融合加快制造业转型升级的意见,江西,0.5283269286155701,4,2.4612634,-9.087023
201204,关于印发江西省推进煤矿企业兼并重组工作方案的通知,江西,0.5129860043525696,6,46.21962,-2.0802956
201101,江西省人民政府办公厅关于印发江西省绿色食品产业发展配套政策的通知,江西,0.5028170943260193,4,-17.263153,-15.010107
201105,关于印发支持资源枯竭城市转型和可持续发展工作意见的通知,江西,0.5428975820541382,4,-4.1536283,-1.7720252
201102,江西省人民政府办公厅转发省工信委关于2011年战略性新兴产业推进工作指导意见的通知,江西,0.5009960532188416,5,3.7372236,-8.825965
201102,江西省人民政府办公厅关于转发江西省推进大气污染联防联控工作改善区域空气质量实施方案的通知,江西,0.5197420716285706,2,-29.690899,16.783274
201006,关于印发江西省机动车排气 污染防治实施方案的通知,江西,0.5487220287322998,2,-29.85256,20.609861
201007,江西省人民政府办公厅关于加强引导服务促进产业健康有序发展的通知,江西,0.5180215239524841,4,3.8731828,-8.759184
200604,江西省人民政府办公厅转发省发改委关于鼓励发展节能环保型小排量汽车实施意见的通知,江西,0.5607810616493225,5,-7.523167,21.157654
200609,江西省人民政府办公厅关于加快煤层气（煤矿瓦斯）抽采利用的意见,江西,0.5430856943130493,6,52.869087,6.1310577
200608,江西省人民政府办公厅转发国办发〔2006〕37号文件关于调整住房供应结构稳定住房价格意见的通知,江西,0.5144619941711426,5,7.8253207,-45.65083
200708,江西省人民政府办公厅关于印发江西省工业园区污水达标排放等七个专项行动方案的通知,江西,0.5319364666938782,2,-35.291542,6.4630847
200612,江西省人民政府关于全面落实科学发展观加强环境保护的若干意见,江西,0.5606029629707336,2,-34.12168,4.9618845
200611,江西省人民政府办公厅关于进一步做好煤矿整顿关闭工作的通知,江西,0.5373638272285461,6,50.414318,0.010348543
200610,江西省人民政府办公厅关于进一步加强煤炭行业管理的实施意见,江西,0.5404069423675537,6,43.649185,-1.580309
200606,江西省人民政府办公厅关于取消农村私人承包用电管理业务的通知,江西,0.5099297165870667,5,26.12841,15.137932
202408,新疆维吾尔自治区人民政府办公厅关于印发《加快构建自治区高质量充电基础设施体系的实施方案》的通知,新疆,0.5113135576248169,0,12.399097,12.902221
202312,新疆维吾尔自治区人民政府办公厅关于印发《新疆维吾尔自治区生态环境损害调查办法》等四项配套制度的通知,新疆,0.507479727268219,5,-59.383533,5.2377353
202211,新疆维吾尔自治区关于鼓励和支持社会资本参与生态保护修复的实施意见,新疆,0.6190889477729797,2,-58.86351,0.9449612
202108,关于科学绿化的实施意见,新疆,0.5613934397697449,2,-58.190178,-0.66723967
201611,关于促进自治区煤化工产业绿色可持续发展的指导意见,新疆,0.5504128336906433,4,10.501653,-17.238491
201611,关于印发《加快推进电气化新疆工作方案》的通知,新疆,0.6368632912635803,5,15.841315,9.944661
201611,关于印发《自治区钢铁行业化解过剩产能工作考核办法及实施细则》的通知,新疆,0.516089677810669,5,24.792421,-9.1456585
201610,关于印发《自治区化解煤炭过剩产能考核办法》的通知,新疆,0.566341757774353,5,25.016998,-9.168815
201609,关于加强节能标准化工作的实施意见,新疆,0.5743247866630554,3,-8.448698,33.06526
201606,关于印发自治区金融支持工业稳增长调结构增效益工作实施方案的通知,新疆,0.5321526527404785,4,-11.483752,-41.88187
201605,转发自治区经信委贯彻落实自治区关于做好当前经济工作推进经济持续健康发展实施意见的通知,新疆,0.5626174211502075,5,15.656818,10.128934
201604,关于开展自治区第一批低碳城市及低碳社区试点工作的通知,新疆,0.5866562128067017,5,-14.491608,13.690996
201512,关于成立实行最严格水资源管理制度考核工作领导小组的通知,新疆,0.5137988924980164,5,19.857029,-42.95199
201512,关于印发《新疆维吾尔自治区排污权有偿使用和交易试点工作暂行办法》的通知,新疆,0.5409218668937683,5,-39.419838,15.189747
201511,关于切实做好今冬明春农业农村工作的指导意见,新疆,0.5068886876106262,5,19.168146,-43.519836
201509,关于做好下半年工业经济稳增长工作的通知,新疆,0.5363253951072693,4,9.475109,-18.29696
201508,关于充分发挥石油工业在经济稳增长中引领带动作用的通知,新疆,0.5457941889762878,5,11.446567,-16.304026
201508,关于成立江苏新疆两省区联合推进苏新能源和丰煤制气项目工作协调小组的通知,新疆,0.5043830871582031,5,21.048403,-42.51049
201503,关于加强环境监管执法的实施意见,新疆,0.5081226825714111,2,-37.466373,8.521051
201312,贯彻落实国务院办公厅关于进一步加强煤矿安全生产工作意见的实施意见,新疆,0.581116795539856,6,50.44259,2.9889832
201311,关于转发自治区住房城乡建设厅发改委绿色建筑行动方案的通知,新疆,0.6145009398460388,1,-15.023857,3.632922
201310,印发贯彻落实自治区党委自治区人民政府关于实施创新驱动发展战略加快创新型新疆建设意见任务分工的通知,新疆,0.5433686375617981,4,10.75208,-18.381824
201309,关于成立自治区重大工业建设项目环境管理工作领导小组的通知,新疆,0.502890944480896,5,19.801136,-41.262066
201308,关于转发自治区无电地区电力建设工作方案的通知,新疆,0.5200095176696777,5,16.465576,9.844825
201306,关于调整自治区卫星应用产业发展领导小组成员的通知,新疆,0.5169835090637207,5,21.045437,-41.43887
201305,关于自治区促进企业技术改造的实施意见,新疆,0.5339775681495667,4,11.453497,-19.205841
